property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0,82,3,3,4,1,1900,1,0,0,0,2,1.69
0,55,4,4,4,0,3831,1,1,1,2,2,9.3
0,93,2,2,1,3,586,0,0,0,1,0,0.4
1,94,4,4,4,3,3900,1,0,2,2,2,7
0,98,2,2,4,3,1512,0,1,0,2,2,1.05
0,102,3,3,2,1,1473,0,0,0,2,2,1.13
0,106,4,3,3,1,1765,0,0,0,1,0,0.95
0,27,2,2,2,2,1100,0,0,1,1,0,0.75
0,104,3,3,4,3,1581,0,0,0,2,0,1.21
1,20,3,3,0,1,567,0,0,0,1,1,0.42
0,112,2,2,1,3,743,0,0,0,1,2,0.29
0,7,4,6,4,3,2456,1,0,0,0,0,2.4
1,82,4,4,4,3,6000,1,0,0,0,1,4
0,64,4,4,3,3,2000,1,0,1,1,2,2.05
0,112,2,2,2,3,711,0,0,0,1,2,0.3
0,64,1,1,1,2,475,0,0,0,1,1,0.52
1,56,3,3,1,2,1386,0,0,1,2,1,2.75
1,80,5,3,4,2,1350,1,0,0,1,2,2.3
0,56,3,3,3,0,1604.25,0,0,1,2,2,2.1
0,13,4,1,0,1,3008,0,0,0,1,1,1.6
0,112,3,2,2,1,1014,0,0,0,2,1,0.9
0,74,3,3,4,3,1650,1,0,1,1,2,2.8
0,112,2,2,3,1,1222,0,0,0,2,1,0.91
0,86,2,2,4,3,1200,0,0,0,2,0,1.54
0,5,3,3,0,0,2200,0,0,0,1,2,0.85
1,63,3,3,2,1,1620,1,0,1,2,2,1.64
0,7,3,3,4,3,1725,1,1,1,1,0,1.34
0,104,3,3,4,3,1566,0,0,0,2,2,1.13
0,93,3,4,4,3,1825,1,0,1,2,0,2.3
1,13,5,7,4,3,6228,1,1,0,2,2,6.25
0,45,4,3,4,3,2000,0,0,1,2,2,1.6
1,73,6,6,4,4,3132,0,1,0,1,2,8.5
0,98,4,5,4,3,2545,1,1,0,2,1,2
1,23,4,3,1,2,1800,0,0,0,1,1,1.8
0,106,4,4,3,3,1939,1,0,0,2,0,1.25
0,55,3,3,3,2,1700,0,0,1,2,0,1.6
0,82,4,3,3,3,2111,0,0,1,1,1,1.7
0,81,4,5,4,0,2114,1,0,1,2,2,2.1
0,87,2,2,2,4,823,0,0,0,1,2,0.55
0,79,3,3,3,3,1640,0,0,0,1,0,2.06
0,8,3,4,4,3,2303,1,0,1,0,2,2.25
0,54,3,3,4,0,1888,1,0,1,2,2,2.4
0,93,4,4,4,3,6268,1,0,1,2,0,4.7
0,112,2,2,0,3,481,0,0,0,1,1,0.25
0,71,4,6,3,3,3932,1,1,1,2,0,9.14
0,48,1,1,1,3,500,0,0,0,1,1,0.21
0,48,2,2,1,3,1056,0,0,1,1,2,0.32
0,96,3,4,3,3,1551,1,1,1,0,2,1.8
0,8,2,2,1,3,515,0,0,0,1,0,0.4
0,105,4,3,4,3,2578,0,0,2,1,1,1.8
0,82,2,2,3,0,1426,0,0,1,1,0,1.3
0,11,2,2,2,3,543,0,0,0,1,1,0.28
1,54,9,9,4,3,4650,1,0,1,2,2,5.25
0,27,2,3,2,2,1444,0,0,1,1,1,0.95
0,7,3,3,4,3,1683,0,0,0,1,0,1.65
0,11,2,2,2,3,543,0,0,0,1,2,0.28
0,112,2,2,3,4,561,0,0,0,1,2,0.4
0,96,3,3,3,3,1549,1,0,0,2,2,1.48
0,19,3,4,3,3,1930,1,0,0,0,2,2.35
0,70,2,2,2,1,1278,0,0,0,1,2,1.6
0,90,3,4,3,1,1946,0,0,0,2,0,1.9
0,86,2,2,3,3,1300,0,1,0,0,0,1.48
0,74,2,2,3,1,1141,0,0,0,2,2,1.9
0,99,3,3,3,3,1700,0,0,1,0,0,1.59
0,93,3,2,4,3,1463,0,0,1,2,2,1.15
0,98,2,2,4,3,1380,0,1,0,0,0,1.15
0,99,3,4,3,3,1339,0,0,0,1,1,1.25
0,78,2,2,3,1,1244,0,0,0,2,0,1.1
0,104,4,4,4,3,3030,1,0,1,2,2,1.99
0,98,4,4,4,3,2545,1,0,0,1,2,2.3
0,96,2,2,2,3,850,0,0,1,0,2,0.78
1,80,4,2,2,2,1575,0,0,0,1,1,1.75
0,98,3,4,3,3,2179,1,0,0,1,2,2
0,74,3,3,2,3,1650,1,0,0,0,2,2.35
1,51,3,3,4,1,2700,0,0,1,1,2,13
0,86,2,2,2,1,1289,0,0,1,0,0,1.4
0,98,2,2,3,3,1630,0,0,0,1,2,1.18
0,45,4,3,3,3,1983,0,0,1,2,0,1.8
0,13,3,2,4,3,1477,0,0,0,2,0,1.35
0,105,3,3,4,3,2578,0,0,2,1,1,1.8
0,56,3,4,3,3,2060,0,0,1,1,2,2.55
0,99,4,4,4,3,2132,1,0,0,2,0,1.4
0,48,2,2,1,3,950,0,0,0,1,1,0.39
0,6,3,3,3,3,1300,1,0,0,1,2,1.4
0,8,4,4,4,3,2851,1,0,0,2,0,2.6
0,58,3,3,3,0,2400,1,0,0,2,2,2.75
0,45,2,3,2,1,656,0,0,0,1,2,0.45
1,33,7,9,4,3,11111,1,1,1,2,2,18.25
0,41,2,2,3,1,86,0,0,0,2,1,1.2
0,112,1,1,1,1,443,0,0,2,1,2,0.28
0,51,3,3,1,2,1233,0,1,1,2,1,2.1
0,6,2,2,1,3,568,0,0,2,2,0,0.45
0,11,2,2,4,1,1236,0,0,0,2,0,0.9
0,98,4,4,3,3,2300,1,0,0,1,2,2.14
0,104,2,2,3,0,1222,0,0,1,2,2,0.65
0,93,4,4,4,1,3700,1,0,2,1,2,4.4
0,97,3,3,3,3,1833,1,0,0,2,0,0.9
1,55,4,5,2,0,3222,1,1,1,2,1,7.35
1,31,7,7,4,0,3000,0,0,1,1,2,2.75
0,74,3,3,2,0,4278,0,1,0,2,0,7
0,90,3,3,2,3,1215,0,0,0,0,2,1.3
0,90,2,2,3,1,1700,0,0,2,1,2,0.83
0,41,3,3,2,1,2093,0,0,0,2,1,2.5
0,112,2,2,4,1,1129,0,0,1,2,2,0.95
0,45,4,3,3,3,1983,1,0,0,2,2,1.78
0,90,3,2,3,3,1570,0,0,0,1,2,1.7
0,104,3,3,3,3,1650,0,0,1,1,2,1.25
0,11,3,4,4,3,2057,1,0,1,0,2,1.39
1,31,4,4,4,3,1080,0,1,2,1,2,2.6
0,12,3,3,4,3,1275.53,0,0,0,2,2,1.2
0,7,3,3,4,3,1620,0,0,1,0,2,1.35
0,104,2,2,3,3,1222,0,0,0,2,2,0.65
0,75,3,3,3,3,1950,0,0,1,2,0,2.85
0,97,2,2,2,1,565,0,0,1,1,2,0.41
0,90,3,4,4,3,1416,1,0,1,2,0,1.5
0,6,2,2,2,3,828,0,0,0,2,2,0.96
0,88,4,4,4,3,1800,1,0,2,1,1,1.55
0,93,3,3,4,3,1617,1,0,2,1,0,2.3
0,112,2,2,1,1,669,0,0,1,2,1,0.4
0,104,4,4,4,0,2468,1,0,0,1,0,2
0,13,3,3,3,3,1650,0,1,1,0,0,1.65
0,12,3,3,2,3,1711,0,0,0,2,2,2.6
1,30,9,9,4,0,4200,1,0,1,1,2,5.5
0,98,3,4,3,3,1925,0,0,0,1,2,1.83
0,113,3,3,0,1,1051,0,0,0,2,1,1.65
1,22,3,3,3,0,2250,0,0,0,1,1,5
0,106,3,3,2,3,1738,0,0,0,2,2,1.42
0,112,2,2,1,3,650,0,0,0,1,0,0.42
1,9,4,4,1,0,900,0,0,0,1,1,1.2
0,69,3,3,3,3,2400,1,0,1,0,2,3
0,88,3,3,3,1,1600,1,0,1,1,1,1.79
0,71,1,1,0,3,639,0,0,0,1,1,0.9
0,82,2,2,2,3,842,0,0,1,1,2,0.85
0,79,3,3,1,3,1376,0,0,0,0,0,1.4
0,104,3,3,4,3,1572,0,0,0,2,0,1.2
0,8,3,3,4,1,2544,1,0,0,2,2,1.95
0,27,2,2,3,0,1281,0,0,1,2,1,0.95
0,6,2,2,3,3,1100,0,0,1,1,2,1.26
0,98,2,2,2,3,1934,0,0,1,1,0,1.25
0,44,3,3,4,3,1834,1,0,0,1,1,1.43
0,58,2,2,2,0,1330,0,0,1,0,0,1.14
1,41,2,2,2,1,1210,0,0,2,2,2,1.35
1,33,6,8,2,3,4518,1,1,1,2,2,18.9
0,99,3,3,3,0,1747,1,0,1,0,0,1.3
0,7,3,3,4,3,1671,0,0,0,0,2,1.33
0,90,3,4,3,3,1416,1,0,1,0,0,1.55
0,11,2,2,2,3,543,0,0,0,1,0,0.28
0,10,2,2,4,3,940,0,0,0,1,1,0.95
0,90,3,3,3,3,1348,0,0,1,1,0,1.2
0,55,4,5,4,0,4120,0,0,1,2,0,4.25
1,40,4,3,3,0,1449,0,1,1,2,1,3.5
0,55,3,3,3,2,1600,0,0,1,2,1,1.5
0,102,2,3,3,1,998,0,0,0,1,2,0.86
1,51,5,4,4,0,1836,1,0,1,2,2,6.5
1,58,3,4,2,0,3240,1,0,1,2,1,12
0,98,3,4,4,1,2179,0,1,0,2,2,1.77
0,6,3,3,3,3,1413,1,0,0,1,2,1.4
0,27,2,2,3,0,1416,0,0,0,2,0,0.98
0,97,1,1,1,3,387,0,0,2,1,0,0.27
1,15,4,3,2,2,1800,0,0,0,1,1,2.2
0,74,3,3,3,3,1524,1,0,1,2,1,2.36
0,56,3,3,3,2,1633,0,0,1,2,1,1.95
0,41,3,2,4,1,113,0,0,0,2,0,1.4
1,32,9,9,4,3,2300.5,1,0,1,0,2,7.5
0,1,1,1,1,0,565,0,0,0,1,0,0.38
0,98,2,2,2,3,1512,0,0,0,1,0,1.06
0,70,3,4,4,4,2250,1,0,0,2,0,3.87
0,93,3,4,4,1,1893,1,0,2,0,2,2.3
1,27,8,9,4,1,7200,1,0,0,2,1,19.5
1,80,3,3,2,2,1440,0,0,1,1,1,2.25
1,75,5,6,4,3,3150,1,1,1,0,2,12
1,82,4,4,4,0,2610,1,1,0,2,2,4.6
0,31,3,4,4,2,3700,1,0,2,2,2,5.8
0,9,3,2,1,0,833,0,0,0,1,1,0.42
0,1,4,4,4,1,4842,1,1,1,0,0,5.9
0,108,2,2,2,1,670,0,0,1,2,0,0.41
0,56,3,4,3,0,2251,1,0,1,2,0,2.65
0,55,3,3,4,0,2364,1,0,2,2,2,5.15
0,106,4,5,4,3,2453,1,0,1,2,0,2
0,89,1,2,2,4,823,0,0,0,1,0,1.2
0,110,3,3,0,1,1997,0,0,0,1,0,1.3
0,112,3,2,3,3,1210,0,0,0,2,2,0.87
0,98,3,3,3,3,1587,0,0,0,1,2,0.93
0,79,4,5,4,3,2856,1,0,0,1,0,3.05
0,8,3,4,4,3,2072,1,0,0,2,0,1.75
0,64,4,4,4,2,2000,0,0,1,2,2,1.99
1,31,4,4,3,2,1070,0,0,0,1,2,3.25
1,63,5,4,4,0,1548,1,1,1,2,1,3.1
0,76,3,4,3,3,2100,1,0,1,1,0,3.39
0,51,4,4,4,0,2722,1,0,0,1,2,2.5
0,44,1,1,0,3,669,0,0,0,1,2,0.55
0,98,3,3,3,3,1436,0,0,0,1,2,0.9
0,84,3,3,4,3,2000,1,0,1,0,2,3.3
0,58,3,4,4,2,2819,1,0,1,2,2,3.25
1,33,5,5,2,2,2700,1,1,2,2,2,9
0,110,2,2,1,1,552,0,0,0,1,2,0.27
1,38,1,1,0,0,1000,0,0,0,1,1,0.85
0,77,2,2,2,3,778,0,0,0,1,1,0.56
0,45,3,3,4,1,1983,0,0,1,1,0,1.98
1,58,4,5,4,1,4500,1,0,1,2,2,3.99
0,64,3,3,4,0,2251,1,0,1,2,2,1.71
0,96,2,2,2,3,950,0,0,1,0,1,0.65
0,42,2,2,1,1,590,0,0,0,1,2,0.42
0,28,5,4,2,0,2172,0,0,0,1,1,1.4
0,13,3,3,3,3,1550,0,0,1,1,2,1.75
0,58,4,3,3,0,10000,1,0,0,1,2,8
0,96,4,4,3,3,2193,1,0,0,1,2,1.33
1,51,7,7,4,0,2034,1,1,0,1,2,6.25
0,41,3,2,2,1,1444,0,0,0,2,2,1.35
1,53,4,4,2,3,1620,0,0,1,1,1,3.5
0,12,2,2,3,3,1167,1,0,0,0,2,0.97
1,84,4,5,4,3,7000,0,0,1,1,2,8.6
0,45,2,2,3,1,610,0,0,0,2,2,0.55
0,12,3,2,4,3,1343,1,0,1,2,1,1.36
0,112,2,2,2,1,605,0,0,0,2,2,0.3
0,82,3,3,4,1,1900,1,0,0,2,2,1.66
0,77,3,3,2,1,1346,0,1,1,2,2,1.62
0,102,3,3,3,1,1774,0,0,0,2,2,1.6
0,10,3,3,3,3,1145,0,0,0,0,0,1.2
0,75,4,4,4,3,2210,1,0,1,0,1,3.4
0,6,2,2,3,3,1368,0,0,0,1,0,1.42
0,6,3,3,3,3,2222,1,1,0,2,0,1.92
0,11,2,2,2,3,543,0,0,0,1,2,0.28
1,48,5,4,3,1,146,0,0,0,1,2,0.8
1,50,2,9,4,0,1620,1,0,1,1,2,4.25
0,86,2,2,2,1,1272,0,0,0,1,0,1.6
0,51,4,4,4,0,2712,1,0,0,1,2,6.2
0,41,2,2,2,1,1253,0,0,0,2,0,1.07
0,97,3,3,3,3,1652,0,0,0,2,1,0.92
1,49,3,3,2,0,900,0,0,1,1,2,2.1
0,93,3,3,4,3,1929,1,0,2,0,0,2.25
0,81,3,5,0,3,1950,0,0,0,1,1,1.75
0,94,3,3,4,3,1955,1,0,1,2,0,1.39
0,45,4,4,3,3,2091,0,0,1,2,0,1.67
0,95,3,3,3,0,1677,0,0,0,1,0,1.85
0,51,4,4,2,1,2667,1,0,1,1,1,6
0,78,2,2,2,1,1311,0,0,0,1,1,0.9
1,52,5,8,4,3,4500,1,1,2,0,2,17
0,13,3,4,3,3,1860,1,1,0,1,0,2.22
1,82,2,3,4,1,1319,0,0,0,0,2,0.92
1,33,4,4,3,3,4235,0,1,0,1,1,16
0,74,3,3,3,3,1493,1,0,1,0,1,2.36
0,106,3,2,3,0,1333,0,0,1,1,2,0.6
0,27,1,1,1,0,450,0,0,1,1,2,0.4
0,8,4,4,4,3,2851,1,0,0,0,0,2.62
0,79,3,3,2,3,1428,0,0,1,0,1,1.46
0,93,2,2,2,1,607,0,0,0,1,2,0.8
0,104,4,3,4,0,2461,0,0,0,2,2,1.79
0,32,4,4,3,2,2744,1,0,0,1,1,3.4
0,6,3,4,4,3,1945,1,0,1,2,0,2.15
0,11,2,2,1,3,494,0,0,0,2,0,0.5
0,83,3,3,3,3,1466,0,0,0,2,0,1.1
1,30,3,3,2,0,2000,0,1,0,1,1,2.4
1,31,4,4,3,1,2844,1,1,1,0,2,3.51
1,53,3,8,2,3,1836,0,0,1,1,2,4.35
0,82,2,2,3,3,1402,0,0,0,1,0,1.25
1,52,3,9,4,0,1836,0,0,1,2,2,4.49
0,81,3,3,3,3,1527,1,0,0,2,2,1.62
0,76,3,3,3,3,2047,0,0,1,1,1,2.9
0,79,3,2,3,3,1473,0,0,0,2,2,0.9
1,51,10,10,4,1,549,1,0,0,1,2,2.1
1,68,4,2,2,0,1600,0,0,0,1,1,0.4
0,55,3,3,4,0,1576,1,0,1,0,2,1.76
0,104,2,2,2,2,1176,0,0,0,2,0,0.65
0,93,2,2,2,3,1131,0,0,0,1,2,1
0,10,4,6,4,3,2131,1,0,0,2,0,1.42
1,15,2,6,4,3,1215,0,0,0,1,2,2.1
0,98,3,4,3,0,1467,1,0,2,2,2,1.1
0,64,4,4,4,3,2300,0,0,1,2,2,2.09
1,63,3,3,4,2,2160,1,1,1,1,1,4.6
0,82,3,4,3,3,2127,1,0,0,0,2,2.52
0,98,4,5,4,3,2545,0,0,1,2,2,2.1
0,82,3,3,4,3,2150,0,0,0,1,0,2.75
1,46,3,2,2,0,1722,0,0,0,1,1,3.5
1,33,5,5,4,3,4518,1,0,2,1,1,13.5
0,90,2,2,4,3,1172,0,0,0,1,0,0.78
0,12,3,4,2,1,2525,0,0,0,2,0,3.35
0,93,2,2,2,0,1397,0,0,0,1,2,0.75
0,93,3,3,3,3,1650,0,0,1,2,2,1.45
0,106,3,3,3,3,1765,1,0,1,2,2,1.6
1,55,4,6,3,2,3240,1,0,0,1,2,8.5
0,79,4,4,1,3,1783,0,0,0,2,0,1.75
0,2,4,6,4,3,2611,1,0,0,1,2,1.6
0,39,2,2,1,2,734,0,0,1,1,1,0.85
0,73,2,3,4,1,997,0,0,0,2,2,2.2
0,41,3,2,4,1,1333,0,0,0,2,0,1.39
0,106,2,2,3,4,846,0,0,0,1,1,0.78
0,16,5,5,4,3,3511,1,0,0,2,2,4.25
0,111,4,4,4,2,2580,0,0,0,1,2,1.3
1,80,2,2,1,3,1800,0,0,0,1,1,2
0,59,3,4,3,0,1773,0,1,0,2,1,1.7
0,111,3,3,3,2,1433,0,0,0,1,2,0.75
0,90,3,3,3,3,2161,0,0,0,1,2,1.35
0,79,4,3,0,3,1826,0,0,0,1,1,1
0,2,3,3,4,0,1914,1,0,0,1,2,0.75
0,66,3,4,3,2,2164,1,0,1,1,2,4
0,44,3,4,3,3,1660,1,0,0,1,2,0.98
0,74,3,3,3,3,1600,1,0,1,1,2,2.4
0,79,4,4,4,0,2172,1,0,0,1,2,2.6
0,6,2,2,2,1,1145,0,0,0,0,0,1.99
0,93,3,4,4,3,1900,1,0,2,1,0,2.2
1,27,4,4,4,2,1845,0,0,0,1,1,2.95
0,6,3,4,3,3,1605,1,0,0,2,0,1.9
0,96,3,2,2,0,1600,0,0,1,2,1,1.05
0,13,3,2,3,3,1701,0,0,0,2,2,1.26
0,41,3,3,3,4,1403,0,0,0,2,2,1.5
0,74,3,3,3,1,1828,0,0,0,2,0,3
1,75,5,5,4,1,8067.8,1,1,0,2,2,15.1
0,113,2,2,3,1,1361,0,0,0,1,0,1.5
0,78,2,2,2,1,1361,1,0,0,2,0,1
0,44,2,3,3,3,1442,0,0,0,1,2,0.85
1,32,3,2,3,2,1350,0,0,0,1,1,4.25
0,12,3,3,2,1,1480,0,0,0,0,0,2.5
0,108,2,2,2,3,1234,0,0,1,2,2,0.56
0,79,3,3,1,3,1419,0,0,0,0,0,1.4
1,31,8,5,4,2,540,0,0,0,1,2,1.6
1,33,5,5,2,0,4518,1,0,1,2,1,13.5
0,62,3,3,4,0,2000,0,0,1,2,2,1.55
1,22,6,6,4,2,3150,0,0,0,1,2,6.4
0,104,3,3,4,3,1645,0,0,1,2,0,1.15
0,70,3,3,3,4,1721,0,0,0,1,1,2.17
1,80,3,2,1,2,900,0,0,0,1,1,0.45
0,107,2,2,0,3,730,0,0,0,1,1,0.4
0,56,5,5,4,3,3724,1,0,0,1,0,4.79
0,27,1,1,2,0,723,0,0,0,2,2,0.56
1,32,5,5,3,2,2700,1,1,0,2,2,9
1,58,3,3,2,0,3240,1,0,0,2,1,11.95
0,108,2,2,2,1,670,0,0,1,2,0,0.41
0,112,2,2,2,1,658,0,0,0,1,0,0.35
0,78,2,2,3,1,938,0,0,0,1,2,1.25
1,13,4,4,4,3,5400,1,0,0,2,2,5.7
0,111,3,3,2,2,1438,0,0,1,1,1,0.88
0,93,2,2,2,3,1112,0,0,1,2,1,0.95
0,93,3,3,2,3,1800,1,0,2,0,2,2.4
0,1,2,2,2,4,1130,0,0,1,2,2,1.38
0,70,3,3,2,1,1721,0,0,0,0,2,2.2
0,62,3,3,4,2,2119,1,0,0,2,2,3.85
1,58,5,6,4,0,3240,0,0,0,2,2,12
0,2,3,4,0,1,2480,0,0,0,1,2,1
0,6,3,3,3,3,1531,0,0,0,2,1,1.8
0,112,2,2,2,1,577,0,0,0,1,1,0.32
0,41,3,3,4,1,1444,0,0,1,1,2,1.55
0,54,3,4,4,0,1916,1,0,0,2,2,2.4
0,79,3,3,1,3,1419,0,0,0,2,0,1.4
1,20,8,8,4,3,4800,1,0,2,2,2,3.5
0,96,2,2,2,3,1199,0,0,1,1,2,0.75
0,102,3,3,2,1,1581,0,0,0,1,2,1.25
0,11,3,2,2,3,717,0,0,0,1,2,0.5
0,99,2,2,1,1,1231,0,0,0,2,2,0.78
0,106,2,2,2,3,905,0,0,0,2,1,0.5
0,102,2,2,2,1,1226,0,0,0,1,1,1
0,12,3,4,2,1,2003,0,0,0,2,2,2.9
0,79,4,4,2,3,1819,0,0,0,0,1,1.95
1,42,2,2,3,1,823,0,0,0,1,2,0.66
0,79,4,4,1,3,1783,0,0,0,2,0,1.66
0,90,2,2,0,4,1295,0,0,0,1,2,0.71
0,74,3,3,4,3,1493,1,0,0,0,2,2.25
0,1,4,5,4,1,5249,1,0,0,1,1,5.25
1,48,2,4,3,0,640,0,0,0,1,1,0.75
0,98,2,2,3,3,1660,0,0,0,1,0,1.17
0,99,3,3,1,3,1719,0,0,0,1,0,1.5
1,37,3,4,2,3,900,0,0,0,1,1,1
0,98,3,4,3,3,2179,1,0,1,1,1,1.85
0,70,3,3,2,1,1766,0,0,0,1,1,2.6
1,82,3,2,1,1,667,0,0,0,1,2,2.1
0,12,2,3,3,3,978.23,1,0,1,2,1,0.87
0,36,2,2,3,1,1307,0,0,0,2,1,1.2
0,8,3,4,4,3,2018,1,0,1,2,2,1.16
0,100,2,2,1,1,695,0,0,0,1,2,0.45
0,63,3,3,2,0,1700,0,0,1,1,2,1.44
0,104,2,2,3,3,1444,0,0,0,2,2,0.75
0,45,3,3,4,1,1561,0,0,0,2,2,1.1
1,80,2,2,2,2,1440,0,0,0,1,1,2
1,32,3,9,2,1,11111,0,0,0,1,2,8
0,45,3,3,2,1,1439,0,0,0,1,1,1.1
1,27,3,7,4,0,1215,0,0,0,1,2,1
1,9,3,3,3,3,1050,0,0,0,1,1,0.43
0,108,3,3,1,3,2000,0,0,0,2,0,0.9
0,27,2,2,3,2,1573,0,0,1,2,2,0.95
0,61,4,4,3,0,3068,1,0,1,2,2,6.44
0,98,4,4,3,3,2600,1,0,0,1,2,2.17
0,79,4,4,2,3,1819,0,0,0,2,1,2
0,18,3,5,2,3,2800,1,0,0,2,2,3.65
1,65,6,6,2,0,3450,1,1,2,0,2,3.65
0,112,2,2,3,1,1184,0,0,0,2,0,1.01
0,88,3,3,3,3,1735,0,0,0,1,2,1.4
1,112,1,1,0,3,33,0,0,0,1,1,0.07
0,90,2,2,3,3,1411,0,0,0,0,2,1.33
0,87,3,4,3,1,2937,0,0,0,1,2,3.5
0,97,4,4,4,3,2998,1,0,0,2,2,2.28
0,94,4,5,4,3,2294,1,0,0,2,0,1.38
0,11,2,2,2,3,608,0,0,0,1,2,0.36
0,98,2,2,3,3,1484,0,0,0,1,2,1.05
0,106,3,3,1,3,833,0,0,0,1,2,0.45
0,41,3,3,3,4,1619,0,0,0,1,0,1.7
0,6,3,4,4,3,2000,1,0,0,2,0,2.22
0,19,3,4,4,3,2350,1,0,0,0,2,2.78
0,100,3,3,4,1,1306,0,0,0,2,2,1.75
0,70,2,2,2,4,1278,0,0,0,1,2,1.6
1,56,3,3,3,0,1800,0,0,0,2,1,2.8
0,45,4,3,3,1,1650,0,0,0,2,2,1.95
0,10,3,3,0,3,2450,0,0,0,2,0,3.9
0,110,2,2,3,1,1133,0,0,0,2,1,0.59
0,104,3,4,3,3,1765,1,0,0,0,2,0.9
0,6,3,3,3,3,1493,1,0,0,0,2,1.45
0,79,4,4,2,3,1743,0,1,0,0,2,1.9
0,1,3,3,3,2,1778,0,0,0,1,0,0.95
0,87,2,2,1,1,844,0,0,0,2,2,0.5
0,104,4,4,4,3,2468,1,0,0,2,2,1.9
0,23,3,3,4,0,1611,0,0,0,2,1,1.6
0,93,2,2,3,3,1300,0,0,1,2,2,0.87
0,13,3,3,4,3,2000,0,0,0,0,2,1.8
0,6,3,3,3,3,1315,1,0,0,0,2,1.45
0,100,2,2,3,3,1380,0,0,0,0,0,1.15
0,8,4,5,4,3,3000,1,1,0,2,1,1.35
1,48,2,1,4,0,4635,0,0,0,1,1,4.12
0,104,3,3,3,3,1540,0,0,0,0,2,1.29
1,75,4,5,2,1,2250,1,0,0,2,2,8.7
0,107,2,2,2,3,604,0,0,0,1,2,0.36
1,9,5,3,3,0,3500,0,0,0,1,2,1.35
0,106,4,4,2,0,1584,0,1,2,2,1,0.87
0,75,3,4,2,3,1850,1,0,1,0,2,1.9
0,32,5,5,4,2,5778,1,0,2,1,1,8
1,58,5,6,0,0,3000,0,0,0,1,1,6.5
0,13,4,5,3,3,2765,0,0,0,2,2,1.88
1,45,3,3,3,1,1570,0,0,0,2,2,1.27
0,110,3,5,3,1,1737,1,0,0,2,0,1.32
0,98,4,4,3,3,2600,1,0,0,1,2,2.1
0,45,3,3,4,3,1639,0,0,0,2,0,1.55
0,106,3,2,2,3,1261,0,0,0,1,0,0.85
1,77,4,4,2,1,2700,0,0,1,2,2,1.83
0,13,4,4,3,3,2765,1,0,0,0,2,1.9
0,11,2,2,2,3,543,0,0,0,1,1,0.27
0,108,3,2,1,3,716,0,0,1,2,1,0.38
0,90,2,2,4,1,1223,0,0,1,1,2,1.1
0,19,3,4,4,3,1940,1,0,0,1,2,2.4
0,12,3,3,4,3,2116,1,0,0,2,0,2
0,95,3,3,4,3,2333,1,0,2,2,0,2.25
0,93,2,2,1,1,704,0,0,2,2,0,0.5
0,96,3,3,3,3,1582,1,0,2,2,0,1.4
1,51,5,5,4,3,2700,1,0,1,1,2,7
1,53,3,3,2,2,909,0,1,1,2,2,2.2
1,33,3,3,2,0,1350,1,0,0,2,1,4.5
0,69,4,5,3,0,2791,1,0,1,2,0,3.8
0,108,1,1,1,3,3569,0,0,0,2,0,0.17
0,83,3,4,2,3,1577,1,0,1,0,2,1.25
0,112,3,2,4,3,1210.723472,0,0,0,1,1,0.95
0,93,3,4,4,3,2090,1,0,2,0,0,2.25
0,98,2,2,3,3,1484,0,0,0,2,0,1.07
0,51,3,3,4,2,1385,0,1,1,0,2,1.5
0,74,2,2,3,1,1592,0,0,0,1,2,2.25
0,79,3,2,2,0,1473,0,0,0,1,0,0.91
0,7,4,6,3,3,2602,1,0,0,1,2,2.45
1,75,4,4,4,3,2115,1,1,0,2,2,8.8
0,6,3,3,3,3,1300,1,0,0,1,2,1.45
0,51,3,2,3,2,1674,0,0,0,1,2,2.5
0,106,3,3,3,3,1692,0,0,1,2,2,0.8
0,81,3,3,3,3,1527,1,0,0,1,2,1.55
0,45,4,3,3,3,2025,1,0,0,1,0,1.8
0,6,3,3,3,3,1315,1,0,1,2,2,1.38
0,93,4,5,4,3,2577,1,0,2,0,2,3.5
0,19,3,4,4,1,2200,1,0,0,0,0,3.35
0,90,2,2,3,3,1450,0,0,0,2,2,0.9
0,6,4,4,4,3,3178,0,0,1,2,2,3
0,44,3,4,3,3,1635,0,0,0,2,2,1.2
1,35,4,4,4,2,2700,0,0,1,2,2,6
0,72,3,3,4,1,2034,0,0,1,1,2,3.35
1,55,4,4,4,3,3240,1,1,1,2,1,7.8
0,70,3,3,2,1,1721,0,0,0,1,2,2.25
0,16,5,5,4,3,3511,1,0,0,0,2,4.49
0,75,3,4,3,3,1700,1,0,1,2,2,2.8
0,44,3,3,4,4,1697,0,0,0,2,2,1
0,99,2,2,2,1,1360,0,0,0,2,2,0.78
0,75,3,2,3,3,1700,1,0,1,0,2,2.4
0,12,3,4,4,3,4600,0,0,0,1,0,2.15
1,28,5,5,2,3,120,0,0,0,1,2,1.6
0,44,4,5,3,3,2343,1,0,0,1,2,1.4
0,82,3,3,2,3,1300,0,0,0,1,1,1.25
0,83,3,4,3,0,1631,1,0,0,1,2,1.1
0,104,3,3,4,3,1929,1,0,0,2,2,1.21
1,72,3,3,2,1,2385,0,0,0,1,1,1.5
0,96,3,3,4,3,1549,1,0,0,2,0,1.75
0,112,2,2,2,0,521,0,0,0,1,1,0.26
0,7,3,3,4,3,1300,0,0,0,1,2,1.32
1,36,1,1,0,0,750,0,0,0,1,1,0.55
